cnt,rolling_mean_5,rolling_mean_6,rolling_mean_7,rolling_mean_8,rolling_mean_9,rolling_mean_10,rolling_std_5,rolling_std_6,rolling_std_7,rolling_std_8,rolling_std_9,rolling_std_10,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_diff_1,lag_diff_2,lag_diff_3,lag_diff_4,lag_diff_5,lag_diff_6,lag_diff_7,lag_diff_8,lag_diff_9,lag_diff_10,day_of_week,month,Y
177,132.8,130.0,139.0,143.125,141.33333333333334,137.7,34.354039063842315,31.48332892182779,37.322915213043146,36.470878793909,34.53621287865825,34.52873199718378,147.0,144.0,95.0,101.0,116.0,193.0,172.0,127.0,105.0,130.0,30.0,33.0,82.0,76.0,61.0,-16.0,5.0,50.0,72.0,47.0,5,9,147.0
88,130.2,125.33333333333333,124.0,132.625,137.0,136.0,37.69217425408096,35.75844888507701,32.83291031876412,38.975954125588785,38.74919353999513,36.66969684448831,177.0,147.0,144.0,95.0,101.0,116.0,193.0,172.0,127.0,105.0,-89.0,-59.0,-56.0,-7.0,-13.0,-28.0,-105.0,-84.0,-39.0,-17.0,6,9,177.0
138,138.8,131.5,127.14285714285714,125.75,133.22222222222223,137.1,32.151205265121924,33.86295911464322,32.99206253746797,30.797727188869008,36.502663525343536,36.534458620139375,88.0,177.0,147.0,144.0,95.0,101.0,116.0,193.0,172.0,127.0,50.0,-39.0,-9.0,-6.0,43.0,37.0,22.0,-55.0,-34.0,11.0,0,9,88.0
105,131.0,133.16666666666666,127.71428571428571,124.375,123.44444444444444,130.4,35.16390194503454,31.89618576987952,32.49468821061019,31.532013211066282,29.627314724385332,35.55340271260195,138.0,88.0,177.0,147.0,144.0,95.0,101.0,116.0,193.0,172.0,-33.0,17.0,-72.0,-42.0,-39.0,10.0,4.0,-11.0,-88.0,-67.0,1,9,138.0
117,125.0,128.66666666666666,130.85714285714286,126.375,123.55555555555556,122.8,34.30014577228505,31.966649287447453,29.75135050956283,30.321786132840455,29.597766432245862,28.00714194629656,105.0,138.0,88.0,177.0,147.0,144.0,95.0,101.0,116.0,193.0,12.0,-21.0,29.0,-60.0,-30.0,-27.0,22.0,16.0,1.0,-76.0,2,9,105.0
106,110.8,121.83333333333333,125.42857142857143,127.75,124.11111111111111,121.8,18.403803954617747,31.6443781210291,30.41302978909514,28.91242935881682,29.165238060250996,28.451908742843862,117.0,105.0,138.0,88.0,177.0,147.0,144.0,95.0,101.0,116.0,-11.0,1.0,-32.0,18.0,-71.0,-41.0,-38.0,11.0,5.0,-10.0,3,9,117.0
148,122.8,117.0,125.57142857142857,128.25,130.0,126.5,19.357169214531446,22.39642828667104,30.533354127670314,29.266021253323814,27.874719729532725,28.516077336595096,106.0,117.0,105.0,138.0,88.0,177.0,147.0,144.0,95.0,101.0,42.0,31.0,43.0,10.0,60.0,-29.0,1.0,4.0,53.0,47.0,4,9,106.0
175,130.2,131.5,125.28571428571429,131.75,133.44444444444446,134.5,30.490982273452655,27.457239482511667,29.97618102046083,33.23401871576775,31.500440914021794,29.885894108536814,148.0,106.0,117.0,105.0,138.0,88.0,177.0,147.0,144.0,95.0,27.0,69.0,58.0,70.0,37.0,87.0,-2.0,28.0,31.0,80.0,5,9,148.0
187,146.6,139.66666666666666,139.42857142857142,133.0,137.88888888888889,138.8,35.232087647484136,35.79757906153241,32.68464034199736,35.302772048179385,36.13324108229306,34.188367092396426,175.0,148.0,106.0,117.0,105.0,138.0,88.0,177.0,147.0,144.0,12.0,39.0,81.0,70.0,82.0,49.0,99.0,10.0,40.0,43.0,6,9,175.0
153,153.8,147.66666666666666,141.57142857142858,141.125,135.22222222222223,139.4,31.107876816009227,31.620668346299432,33.06487130302674,30.638153152098283,33.688936528843485,34.40025839696249,187.0,175.0,148.0,106.0,117.0,105.0,138.0,88.0,177.0,147.0,-34.0,-22.0,5.0,47.0,36.0,48.0,15.0,65.0,-24.0,6.0,0,9,187.0
126,157.8,149.16666666666666,144.57142857142858,139.625,139.44444444444446,134.3,23.868389137099395,30.049403765576823,30.004761526893045,31.1032267503826,29.099446348303218,31.895837415632364,153.0,187.0,175.0,148.0,106.0,117.0,105.0,138.0,88.0,177.0,-27.0,-61.0,-49.0,-22.0,20.0,9.0,21.0,-12.0,38.0,-51.0,1,9,153.0
103,148.8,148.66666666666666,142.57142857142858,139.375,135.55555555555554,135.8,34.5716646981311,30.923561674985997,32.51080406499335,31.427637973150798,31.551985322286423,29.75753872737328,126.0,153.0,187.0,175.0,148.0,106.0,117.0,105.0,138.0,88.0,-23.0,-50.0,-84.0,-72.0,-45.0,-3.0,-14.0,-2.0,-35.0,15.0,2,9,126.0
132,140.2,146.0,146.28571428571428,141.25,138.55555555555554,135.2,31.64964454776711,31.67333263172659,28.923544536785865,30.33032428821975,29.500470806035917,29.768738263113992,103.0,126.0,153.0,187.0,175.0,148.0,106.0,117.0,105.0,138.0,29.0,6.0,-21.0,-55.0,-43.0,-16.0,26.0,15.0,27.0,-6.0,3,9,103.0
159,134.6,143.33333333333334,147.85714285714286,147.875,143.22222222222223,140.6,22.43434866449223,29.330302873762886,29.328192190158326,27.15267679516807,28.9817950521434,28.554820569875574,132.0,103.0,126.0,153.0,187.0,175.0,148.0,106.0,117.0,105.0,27.0,56.0,33.0,6.0,-28.0,-16.0,11.0,53.0,42.0,54.0,4,9,132.0
172,138.4,140.83333333333334,147.42857142857142,150.875,150.55555555555554,146.1,27.391604553220393,25.214413867204286,28.884004471086087,28.46269488295164,26.641654936917416,28.799884259026925,159.0,132.0,103.0,126.0,153.0,187.0,175.0,148.0,106.0,117.0,13.0,40.0,69.0,46.0,19.0,-15.0,-3.0,24.0,66.0,55.0,5,9,159.0
141,141.4,138.83333333333334,140.85714285714286,146.625,149.77777777777777,149.6,26.500943379434705,24.522778526640572,23.01759161618633,26.837806489034428,26.82712143418378,25.299099676558832,172.0,159.0,132.0,103.0,126.0,153.0,187.0,175.0,148.0,106.0,-31.0,-18.0,9.0,38.0,15.0,-12.0,-46.0,-34.0,-7.0,35.0,6,9,172.0
109,142.6,136.0,134.57142857142858,136.875,142.44444444444446,145.7,24.378269011560356,27.144060123717637,25.065628144647047,24.103571163981993,28.06292532466594,28.39033481858085,141.0,172.0,159.0,132.0,103.0,126.0,153.0,187.0,175.0,148.0,-32.0,-63.0,-50.0,-23.0,6.0,-17.0,-44.0,-78.0,-66.0,-39.0,0,9,141.0
106,137.4,136.5,131.71428571428572,131.0,133.44444444444446,138.8,29.44995755514775,26.432934002868425,27.250163826506377,25.309512610309785,24.78462785231559,28.859044413224336,109.0,141.0,172.0,159.0,132.0,103.0,126.0,153.0,187.0,175.0,-3.0,-35.0,-66.0,-53.0,-26.0,3.0,-20.0,-47.0,-81.0,-69.0,1,9,109.0
100,125.6,131.16666666666666,131.28571428571428,127.75,127.55555555555556,130.1,30.435177016078026,30.446127285201076,27.795169158892286,27.608228587040625,25.83172037975362,25.649128206973902,106.0,109.0,141.0,172.0,159.0,132.0,103.0,126.0,153.0,187.0,-6.0,-9.0,-41.0,-72.0,-59.0,-32.0,-3.0,-26.0,-53.0,-87.0,2,9,106.0
109,113.0,122.83333333333333,128.0,128.5,125.66666666666667,125.7,16.07793519081365,28.052926169415322,29.02872140943647,26.91255681435184,26.57066051117286,25.051280739049474,100.0,106.0,109.0,141.0,172.0,159.0,132.0,103.0,126.0,153.0,9.0,3.0,0.0,-32.0,-63.0,-50.0,-23.0,6.0,-17.0,-44.0,3,9,100.0
117,108.2,113.66666666666667,122.0,126.625,127.22222222222223,124.8,6.140032573203824,14.472963299430727,25.703436864876178,27.15530729499697,25.464572339712387,25.200529094974787,109.0,100.0,106.0,109.0,141.0,172.0,159.0,132.0,103.0,126.0,8.0,17.0,11.0,8.0,-24.0,-55.0,-42.0,-15.0,14.0,-9.0,4,9,109.0
189,124.2,121.66666666666667,124.42857142857143,130.375,133.55555555555554,133.4,36.73826343201328,33.44049441420786,31.38926112997442,33.57693723801675,32.82571823704362,30.95229304016833,117.0,109.0,100.0,106.0,109.0,141.0,172.0,159.0,132.0,103.0,72.0,80.0,89.0,83.0,80.0,48.0,17.0,30.0,57.0,86.0,5,9,117.0
155,134.0,129.33333333333334,126.42857142857143,128.25,133.11111111111111,135.7,37.2021504754766,35.18332938575691,33.024521913557756,31.005759833571958,32.46322705941464,31.682627556578986,189.0,117.0,109.0,100.0,106.0,109.0,141.0,172.0,159.0,132.0,-34.0,38.0,46.0,55.0,49.0,46.0,14.0,-17.0,-4.0,23.0,6,9,189.0
117,137.4,131.16666666666666,127.57142857142857,125.25,127.0,131.5,33.95290856465766,33.99068499849136,32.454363563097694,30.75595180495269,29.24465763177953,31.02776534367613,155.0,189.0,117.0,109.0,100.0,106.0,109.0,141.0,172.0,159.0,-38.0,-72.0,0.0,8.0,17.0,11.0,8.0,-24.0,-55.0,-42.0,0,9,155.0
118,139.2,134.16666666666666,129.28571428571428,126.375,124.44444444444444,126.1,32.26763083958913,31.384178604301006,31.425649214796458,30.236862554551827,28.87088113961503,27.7186259079022,117.0,155.0,189.0,117.0,109.0,100.0,106.0,109.0,141.0,172.0,1.0,-37.0,-71.0,1.0,9.0,18.0,12.0,9.0,-23.0,-54.0,1,9,117.0
103,136.4,133.16666666666666,129.71428571428572,126.0,123.77777777777777,122.3,35.15394714679994,32.42478475898746,30.97694995591782,30.542710142637052,29.337594387482515,28.051737914075893,118.0,117.0,155.0,189.0,117.0,109.0,100.0,106.0,109.0,141.0,-15.0,-14.0,-52.0,-86.0,-14.0,-6.0,3.0,-3.0,-6.0,-38.0,2,9,118.0
104,119.4,131.0,129.0,126.5,123.55555555555556,121.8,21.10213259365043,34.11158161094263,31.585861816114427,30.085592185344442,29.4962332811798,28.358028453645726,103.0,118.0,117.0,155.0,189.0,117.0,109.0,100.0,106.0,109.0,1.0,-14.0,-13.0,-51.0,-85.0,-13.0,-5.0,4.0,-2.0,-5.0,3,9,103.0
152,118.8,124.83333333333333,134.0,131.875,129.33333333333334,126.4,19.84187491140905,23.094732444145507,32.13513134665354,30.352394586636134,29.398129192178207,29.227840609026725,104.0,103.0,118.0,117.0,155.0,189.0,117.0,109.0,100.0,106.0,48.0,49.0,34.0,35.0,-3.0,-37.0,35.0,43.0,52.0,46.0,4,9,104.0
187,132.8,130.16666666666666,133.71428571428572,140.625,138.0,135.1,36.20359098211121,33.01767203584568,31.56851958156158,35.16060092124221,33.8193731461717,33.177803825248525,152.0,104.0,103.0,118.0,117.0,155.0,189.0,117.0,109.0,100.0,35.0,83.0,84.0,69.0,70.0,32.0,-2.0,70.0,78.0,87.0,5,10,152.0
159,141.0,137.16666666666666,134.28571428571428,136.875,142.66666666666666,140.1,36.653785616222564,34.10229708783067,32.0505553031161,30.56345857392454,33.4551939166402,32.569413053763775,187.0,152.0,104.0,103.0,118.0,117.0,155.0,189.0,117.0,109.0,-28.0,7.0,55.0,56.0,41.0,42.0,4.0,-30.0,42.0,50.0,6,10,187.0
105,141.4,135.0,132.57142857142858,130.625,133.33333333333334,138.9,36.14277244484717,35.927705186944486,33.42083752619598,31.427637973150798,30.500000000000004,33.71597049866246,159.0,187.0,152.0,104.0,103.0,118.0,117.0,155.0,189.0,117.0,-54.0,-82.0,-47.0,1.0,2.0,-13.0,-12.0,-50.0,-84.0,-12.0,0,10,159.0
98,140.2,134.16666666666666,129.71428571428572,128.25,127.0,129.8,37.75844276449975,36.86416507486186,35.65442602592424,33.26838911467936,31.344856037314972,30.850175580267603,105.0,159.0,187.0,152.0,104.0,103.0,118.0,117.0,155.0,189.0,-7.0,-61.0,-89.0,-54.0,-6.0,-5.0,-20.0,-19.0,-57.0,-91.0,1,10,105.0
126,135.0,137.83333333333334,133.0,129.25,128.0,126.9,37.51666296460819,34.266115430066826,33.793490497431726,33.035694980689364,31.12876483254677,29.55390555126916,98.0,105.0,159.0,187.0,152.0,104.0,103.0,118.0,117.0,155.0,28.0,21.0,-33.0,-61.0,-26.0,22.0,23.0,8.0,9.0,-29.0,2,10,98.0
152,128.0,137.83333333333334,139.85714285714286,135.375,131.77777777777777,130.4,27.248853186877486,34.266115430066826,31.735514130747354,31.999720980926448,31.8189321700846,30.313913197298362,126.0,98.0,105.0,159.0,187.0,152.0,104.0,103.0,118.0,117.0,26.0,54.0,47.0,-7.0,-35.0,0.0,48.0,49.0,34.0,35.0,3,10,126.0
148,125.8,131.33333333333334,139.28571428571428,140.875,136.77777777777777,133.4,24.417207047490166,25.70343686487598,31.515680148746643,29.52208616321978,30.227379053507832,30.43462939920042,152.0,126.0,98.0,105.0,159.0,187.0,152.0,104.0,103.0,118.0,-4.0,22.0,50.0,43.0,-11.0,-39.0,-4.0,44.0,45.0,30.0,4,10,152.0
166,138.0,132.5,136.28571428571428,142.625,143.66666666666666,139.7,26.57066051117291,27.318491905667095,26.874487813502665,30.66844585936126,28.857408061016134,29.959416994772734,148.0,152.0,126.0,98.0,105.0,159.0,187.0,152.0,104.0,103.0,18.0,14.0,40.0,68.0,61.0,7.0,-21.0,14.0,62.0,63.0,5,10,148.0
145,147.4,139.16666666666666,134.28571428571428,137.375,142.88888888888889,143.8,14.415269681834031,23.936722137056773,25.38184578075644,25.07097069178959,28.698625596204256,27.210292170427216,166.0,148.0,152.0,126.0,98.0,105.0,159.0,187.0,152.0,104.0,-21.0,-3.0,-7.0,19.0,47.0,40.0,-14.0,-42.0,-7.0,41.0,6,10,166.0
102,142.6,139.83333333333334,133.85714285714286,130.25,133.44444444444446,138.8,24.07903652557559,22.57801290341255,25.977096138897664,26.12470095522628,26.249338616006646,29.988145806116442,145.0,166.0,148.0,152.0,126.0,98.0,105.0,159.0,187.0,152.0,-43.0,-64.0,-46.0,-50.0,-24.0,4.0,-3.0,-57.0,-85.0,-50.0,0,10,145.0
100,132.2,135.5,134.14285714285714,129.625,126.88888888888889,130.1,29.600675667964122,27.68212419594995,25.524031626610213,26.864408211822376,26.435981372196338,26.9132350753719,102.0,145.0,166.0,148.0,152.0,126.0,98.0,105.0,159.0,187.0,-2.0,-45.0,-66.0,-48.0,-52.0,-26.0,2.0,-5.0,-59.0,-87.0,1,10,102.0
110,124.6,128.5,131.85714285714286,131.125,127.44444444444444,125.2,29.407482041140536,27.983923956443263,27.045816505999564,25.12504442071413,25.966859220509868,25.48986726786425,100.0,102.0,145.0,166.0,148.0,152.0,126.0,98.0,105.0,159.0,10.0,8.0,-35.0,-56.0,-38.0,-42.0,-16.0,12.0,5.0,-49.0,2,10,100.0
140,119.4,127.16666666666667,130.14285714285714,132.875,132.11111111111111,128.7,21.489532335534967,27.04379164737567,25.912857628524854,25.20452056958946,23.687784005919827,24.80165765069399,110.0,100.0,102.0,145.0,166.0,148.0,152.0,126.0,98.0,105.0,30.0,40.0,38.0,-5.0,-26.0,-8.0,-12.0,14.0,42.0,35.0,3,10,110.0
161,122.6,126.33333333333333,132.0,134.0,136.0,135.0,26.7917897871718,25.648911607837597,27.802877548915834,26.354723079012413,25.37222891273054,24.129281427805314,140.0,110.0,100.0,102.0,145.0,166.0,148.0,152.0,126.0,98.0,21.0,51.0,61.0,59.0,16.0,-5.0,13.0,9.0,35.0,63.0,4,10,140.0
213,144.8,137.66666666666666,138.71428571428572,142.125,142.77777777777777,143.7,45.15196562720169,44.00303019868818,40.26460101923404,38.50579733717287,36.07207291582289,34.133886714264385,161.0,140.0,110.0,100.0,102.0,145.0,166.0,148.0,152.0,126.0,52.0,73.0,103.0,113.0,111.0,68.0,47.0,65.0,61.0,87.0,5,10,161.0
174,159.6,149.66666666666666,142.85714285714286,143.125,145.66666666666666,145.9,38.42264957027304,42.10779816930187,42.451653173261285,39.30989515558211,37.553295461250784,35.413274347340625,213.0,161.0,140.0,110.0,100.0,102.0,145.0,166.0,148.0,152.0,-39.0,13.0,34.0,64.0,74.0,72.0,29.0,8.0,26.0,22.0,6,10,213.0
111,159.8,151.5,144.14285714285714,138.875,139.55555555555554,142.2,38.10118108405569,39.68248984123848,41.12350735458814,40.88463735229374,38.29853492991314,37.06390877030302,174.0,213.0,161.0,140.0,110.0,100.0,102.0,145.0,166.0,148.0,-63.0,-102.0,-50.0,-29.0,1.0,11.0,9.0,-34.0,-55.0,-37.0,0,10,174.0
97,151.2,149.33333333333334,143.71428571428572,138.25,134.22222222222223,135.3,47.40464112299557,42.64582824458521,41.672190110089446,41.56148629268621,40.71172367321782,38.53440021591109,111.0,174.0,213.0,161.0,140.0,110.0,100.0,102.0,145.0,166.0,-14.0,-77.0,-116.0,-64.0,-43.0,-13.0,-3.0,-5.0,-48.0,-69.0,1,10,111.0
91,137.2,141.16666666666666,141.0,137.125,133.0,129.9,53.704748393414924,49.00782250484777,44.739989569362606,42.84669515510253,41.94639436232869,40.74432475817959,97.0,111.0,174.0,213.0,161.0,140.0,110.0,100.0,102.0,145.0,-6.0,-20.0,-83.0,-122.0,-70.0,-49.0,-19.0,-9.0,-11.0,-54.0,2,10,97.0
128,120.2,135.66666666666666,139.28571428571428,139.375,136.11111111111111,132.5,33.28212733585403,48.18160091431857,45.013754511683466,41.675403845845175,40.19466520710318,39.57903485432669,91.0,97.0,111.0,174.0,213.0,161.0,140.0,110.0,100.0,102.0,37.0,31.0,17.0,-46.0,-85.0,-33.0,-12.0,18.0,28.0,26.0,3,10,91.0
146,114.6,124.5,137.14285714285714,140.125,140.11111111111111,137.1,22.611943746613246,31.57689028387691,44.156647560809375,41.74219345321608,39.04626885005929,38.02469957511548,128.0,91.0,97.0,111.0,174.0,213.0,161.0,140.0,110.0,100.0,18.0,55.0,49.0,35.0,-28.0,-67.0,-15.0,6.0,36.0,46.0,4,10,128.0
173,127.0,124.33333333333333,131.42857142857142,141.625,143.77777777777777,143.4,34.18332927027445,31.264463319664817,34.16068472604713,42.80166051518496,40.55483256585389,38.254121056139695,146.0,128.0,91.0,97.0,111.0,174.0,213.0,161.0,140.0,110.0,27.0,45.0,82.0,76.0,62.0,-1.0,-40.0,12.0,33.0,63.0,5,10,146.0
167,141.0,133.66666666666666,130.42857142857142,135.875,144.44444444444446,146.1,33.14362683835313,34.66217919673639,32.78138263739125,34.03543321724751,40.920994340042334,38.93427510276506,173.0,146.0,128.0,91.0,97.0,111.0,174.0,213.0,161.0,140.0,-6.0,21.0,39.0,76.0,70.0,56.0,-7.0,-46.0,6.0,27.0,6,10,173.0
137,150.2,140.33333333333334,134.14285714285714,131.25,136.0,143.7,19.279522815671598,29.68950431830521,31.66716791583252,30.438462510448865,31.83944094986594,38.652439911487136,167.0,173.0,146.0,128.0,91.0,97.0,111.0,174.0,213.0,161.0,-30.0,-36.0,-9.0,9.0,46.0,40.0,26.0,-37.0,-76.0,-24.0,0,10,167.0
108,146.2,143.16666666666666,135.71428571428572,130.875,128.66666666666666,133.2,25.95573154430446,24.37553418218078,29.730535849607058,30.740561850056412,29.50847335935902,31.29714221955608,137.0,167.0,173.0,146.0,128.0,91.0,97.0,111.0,174.0,213.0,-29.0,-59.0,-65.0,-38.0,-20.0,17.0,11.0,-3.0,-66.0,-105.0,1,10,137.0
88,134.6,136.5,135.28571428571428,129.75,126.11111111111111,124.6,36.77363185762322,33.218970483746155,30.494339833890006,32.28334378149647,32.11091887677947,30.649270428148576,108.0,137.0,167.0,173.0,146.0,128.0,91.0,97.0,111.0,174.0,-20.0,-49.0,-79.0,-85.0,-58.0,-40.0,-3.0,-9.0,-23.0,-86.0,2,10,108.0
146,129.2,136.5,137.85714285714286,136.625,131.55555555555554,128.1,31.30015974400133,33.218970483746155,30.536473117834007,28.485271883654462,30.68025061465076,30.920866740762722,88.0,108.0,137.0,167.0,173.0,146.0,128.0,91.0,97.0,111.0,58.0,38.0,9.0,-21.0,-27.0,0.0,18.0,55.0,49.0,35.0,3,10,88.0
128,121.4,129.0,135.28571428571428,136.625,135.66666666666666,131.2,23.38375504490246,27.999999999999996,30.494339833890006,28.485271883654462,26.800186566514796,28.947461988153005,146.0,88.0,108.0,137.0,167.0,173.0,146.0,128.0,91.0,97.0,-18.0,40.0,20.0,-9.0,-39.0,-45.0,-18.0,0.0,37.0,31.0,4,10,146.0
156,125.2,127.16666666666667,132.85714285714286,137.875,138.77777777777777,137.7,27.698375403622528,25.23819856223234,27.522285342540137,29.166700680252294,27.417046603243833,26.072761435814556,128.0,146.0,88.0,108.0,137.0,167.0,173.0,146.0,128.0,91.0,28.0,10.0,68.0,48.0,19.0,-11.0,-17.0,10.0,28.0,65.0,5,10,128.0
156,134.8,130.33333333333334,131.28571428571428,135.75,139.88888888888889,140.5,28.551707479588703,27.782488489454394,25.48669120485117,26.762180137542735,27.943892196884647,26.416535225751016,156.0,128.0,146.0,88.0,108.0,137.0,167.0,173.0,146.0,128.0,0.0,28.0,10.0,68.0,48.0,19.0,-11.0,-17.0,10.0,28.0,6,10,156.0
95,136.2,128.16666666666666,125.28571428571429,126.75,131.22222222222223,135.4,25.713809519400293,30.268245186443608,28.663067326638977,26.858092688371297,28.48147546115624,29.92657681727078,156.0,156.0,128.0,146.0,88.0,108.0,137.0,167.0,173.0,146.0,-61.0,-61.0,-33.0,-51.0,7.0,-13.0,-42.0,-72.0,-78.0,-51.0,0,10,156.0
102,127.4,130.5,124.42857142857143,122.375,124.0,128.3,28.85827437668443,26.905389794611775,29.347669656818148,27.78456663072404,26.443335644354736,28.398161129826015,95.0,156.0,156.0,128.0,146.0,88.0,108.0,137.0,167.0,173.0,7.0,-54.0,-54.0,-26.0,-44.0,14.0,-6.0,-35.0,-65.0,-71.0,1,11,95.0
80,117.8,119.5,123.28571428571429,118.875,117.66666666666667,119.6,35.76590555263492,32.25988220685256,31.105810205995905,31.384425163720042,29.580398915498122,28.550929153979517,102.0,95.0,156.0,156.0,128.0,146.0,88.0,108.0,137.0,167.0,-22.0,-15.0,-76.0,-76.0,-48.0,-66.0,-8.0,-28.0,-57.0,-87.0,2,11,102.0
118,110.2,117.83333333333333,119.28571428571429,122.625,118.77777777777777,117.7,29.02068228005677,31.990102636075886,29.45456549622553,28.858955035036985,29.358890381696085,27.888866755192655,80.0,102.0,95.0,156.0,156.0,128.0,146.0,88.0,108.0,137.0,38.0,16.0,23.0,-38.0,-38.0,-10.0,-28.0,30.0,10.0,-19.0,3,11,80.0
148,108.6,116.5,122.14285714285714,122.875,125.44444444444444,121.7,25.919104922817095,30.197682030248668,31.349793042531154,29.098048535450438,28.289181285038623,29.181615216890748,118.0,80.0,102.0,95.0,156.0,156.0,128.0,146.0,88.0,108.0,30.0,68.0,46.0,53.0,-8.0,-8.0,20.0,2.0,60.0,40.0,4,11,118.0
181,125.8,120.66666666666667,125.71428571428571,129.5,129.33333333333334,131.0,39.57524478761946,37.56416732295112,36.799974120073855,35.71314283885657,33.41032774457625,31.937438845342726,148.0,118.0,80.0,102.0,95.0,156.0,156.0,128.0,146.0,88.0,33.0,63.0,101.0,79.0,86.0,25.0,25.0,53.0,35.0,93.0,5,11,148.0
169,139.2,133.0,127.57142857142857,131.125,133.88888888888889,133.3,40.82523729263556,39.54743986657036,38.85381638422483,37.34945973982949,35.907674821841525,33.905260162203064,181.0,148.0,118.0,80.0,102.0,95.0,156.0,156.0,128.0,146.0,-12.0,21.0,51.0,89.0,67.0,74.0,13.0,13.0,41.0,23.0,6,11,181.0
96,142.4,132.0,127.71428571428571,123.625,127.22222222222223,130.1,35.274636780553834,40.551202201661035,38.715691417108545,37.66369035860098,36.84690549346642,35.911774608832154,169.0,181.0,148.0,118.0,80.0,102.0,95.0,156.0,156.0,128.0,-73.0,-85.0,-52.0,-22.0,16.0,-6.0,1.0,-60.0,-60.0,-32.0,0,11,169.0
102,139.2,135.66666666666666,127.71428571428571,124.5,121.22222222222223,124.7,38.609584302346505,35.601498095819856,38.715691417108545,36.978758381381226,35.96101283952451,35.643450387912225,96.0,169.0,181.0,148.0,118.0,80.0,102.0,95.0,156.0,156.0,6.0,-67.0,-79.0,-46.0,-16.0,22.0,0.0,7.0,-54.0,-54.0,1,11,96.0
107,131.0,133.83333333333334,131.57142857142858,125.125,122.55555555555556,119.8,40.57708713054698,36.950868280280844,34.25812381930829,36.58429600642488,35.07887936889917,34.20136449519721,102.0,96.0,169.0,181.0,148.0,118.0,80.0,102.0,95.0,156.0,5.0,11.0,-62.0,-74.0,-41.0,-11.0,27.0,5.0,12.0,-49.0,2,11,102.0
110,116.8,127.5,130.42857142857142,128.875,123.44444444444444,121.3,29.659737018389112,37.29209031416716,34.913498549305984,32.620928864764124,34.59086263419546,33.31015861065015,107.0,102.0,96.0,169.0,181.0,148.0,118.0,80.0,102.0,95.0,3.0,8.0,14.0,-59.0,-71.0,-38.0,-8.0,30.0,8.0,15.0,3,11,107.0
131,109.2,119.16666666666667,128.0,130.5,129.11111111111111,124.2,13.292855223765937,27.154496251388448,34.06855832973678,32.324250074164816,30.52230514084925,32.69998301052912,110.0,107.0,102.0,96.0,169.0,181.0,148.0,118.0,80.0,102.0,21.0,24.0,29.0,35.0,-38.0,-50.0,-17.0,13.0,51.0,29.0,4,11,110.0
166,123.2,118.66666666666667,125.85714285714286,132.75,134.44444444444446,132.8,26.357162214472204,26.05890762612027,30.459965919375794,34.283482070191525,32.469643942885774,31.051212178879343,131.0,110.0,107.0,102.0,96.0,169.0,181.0,148.0,118.0,80.0,35.0,56.0,59.0,64.0,70.0,-3.0,-15.0,18.0,48.0,86.0,5,11,131.0
180,138.8,132.66666666666666,127.42857142857143,132.625,138.0,139.0,32.93478404362174,33.067607513496725,33.21574497562452,34.083668062158885,35.728140169899696,33.832922821811835,166.0,131.0,110.0,107.0,102.0,96.0,169.0,181.0,148.0,118.0,14.0,49.0,70.0,73.0,78.0,84.0,11.0,-1.0,32.0,62.0,6,11,166.0
116,140.6,135.0,130.28571428571428,126.0,130.77777777777777,135.8,30.948344059093067,30.893364983439366,30.836743698139927,31.016124838541664,32.36038387356438,34.39573616986086,180.0,166.0,131.0,110.0,107.0,102.0,96.0,169.0,181.0,148.0,-64.0,-50.0,-15.0,6.0,9.0,14.0,20.0,-53.0,-65.0,-32.0,0,11,180.0
111,140.8,135.66666666666666,131.57142857142858,127.875,124.33333333333333,128.8,30.703420004944093,30.20375252624521,29.62463582255583,29.352232818451352,29.440618200031093,31.144109484067133,116.0,180.0,166.0,131.0,110.0,107.0,102.0,96.0,169.0,181.0,-5.0,-69.0,-55.0,-20.0,1.0,4.0,9.0,15.0,-58.0,-70.0,1,11,116.0
120,138.6,137.33333333333334,133.42857142857142,130.125,127.0,123.9,31.94996087634539,28.74485461202863,28.200810525332862,27.73052727333442,27.581696829600634,27.790685889740562,111.0,116.0,180.0,166.0,131.0,110.0,107.0,102.0,96.0,169.0,9.0,4.0,-60.0,-46.0,-11.0,10.0,13.0,18.0,24.0,-49.0,2,11,111.0
93,124.0,131.0,131.0,128.375,126.0,123.6,32.96209944769903,34.105717995667504,31.13411847689515,29.765452169539504,28.74021572639986,28.139335852543233,120.0,111.0,116.0,180.0,166.0,131.0,110.0,107.0,102.0,96.0,-27.0,-18.0,-23.0,-87.0,-73.0,-38.0,-17.0,-14.0,-9.0,-3.0,3,11,120.0
143,116.6,127.16666666666667,132.71428571428572,132.5,130.0,127.7,18.00833140521356,30.485515686415173,31.462751976023526,29.135153043310826,28.266588050205165,27.624666916041296,93.0,120.0,111.0,116.0,180.0,166.0,131.0,110.0,107.0,102.0,50.0,23.0,32.0,27.0,-37.0,-23.0,12.0,33.0,36.0,41.0,4,11,93.0
154,124.2,122.83333333333333,131.0,135.375,134.88888888888889,132.4,24.529573987332128,22.193842990042675,29.619813188697595,30.085295411546173,28.17997713113181,27.709605233965863,143.0,93.0,120.0,111.0,116.0,180.0,166.0,131.0,110.0,107.0,11.0,61.0,34.0,43.0,38.0,-26.0,-12.0,23.0,44.0,47.0,5,11,143.0
