item_id,store_id,date_id,cnt,item_id_without_store,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,CASHBACK_STORE_1,CASHBACK_STORE_2,CASHBACK_STORE_3
STORE_1_064,STORE_1,262,1,064,2011-10-17,11138,Monday,3,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,263,1,064,2011-10-18,11138,Tuesday,4,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,264,1,064,2011-10-19,11138,Wednesday,5,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,265,1,064,2011-10-20,11138,Thursday,6,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,266,0,064,2011-10-21,11138,Friday,7,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,267,0,064,2011-10-22,11139,Saturday,1,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,268,0,064,2011-10-23,11139,Sunday,2,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,269,0,064,2011-10-24,11139,Monday,3,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,270,0,064,2011-10-25,11139,Tuesday,4,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,271,0,064,2011-10-26,11139,Wednesday,5,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,272,0,064,2011-10-27,11139,Thursday,6,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,273,2,064,2011-10-28,11139,Friday,7,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,274,0,064,2011-10-29,11140,Saturday,1,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,275,0,064,2011-10-30,11140,Sunday,2,10,2011,,,,,0,0,0
STORE_1_064,STORE_1,276,0,064,2011-10-31,11140,Monday,3,10,2011,Halloween,Cultural,,,0,0,0
STORE_1_064,STORE_1,277,1,064,2011-11-01,11140,Tuesday,4,11,2011,,,,,0,1,1
STORE_1_064,STORE_1,278,0,064,2011-11-02,11140,Wednesday,5,11,2011,,,,,1,1,0
STORE_1_064,STORE_1,279,0,064,2011-11-03,11140,Thursday,6,11,2011,,,,,1,1,1
STORE_1_064,STORE_1,280,2,064,2011-11-04,11140,Friday,7,11,2011,,,,,0,1,0
STORE_1_064,STORE_1,281,0,064,2011-11-05,11141,Saturday,1,11,2011,,,,,1,1,1
STORE_1_064,STORE_1,282,0,064,2011-11-06,11141,Sunday,2,11,2011,,,,,1,1,1
STORE_1_064,STORE_1,283,3,064,2011-11-07,11141,Monday,3,11,2011,EidAlAdha,Religious,,,0,1,1
STORE_1_064,STORE_1,284,0,064,2011-11-08,11141,Tuesday,4,11,2011,,,,,1,1,0
STORE_1_064,STORE_1,285,0,064,2011-11-09,11141,Wednesday,5,11,2011,,,,,1,1,1
STORE_1_064,STORE_1,286,0,064,2011-11-10,11141,Thursday,6,11,2011,,,,,0,1,0
STORE_1_064,STORE_1,287,0,064,2011-11-11,11141,Friday,7,11,2011,VeteransDay,National,,,1,0,1
STORE_1_064,STORE_1,288,1,064,2011-11-12,11142,Saturday,1,11,2011,,,,,1,0,1
STORE_1_064,STORE_1,289,2,064,2011-11-13,11142,Sunday,2,11,2011,,,,,0,0,1
STORE_1_064,STORE_1,290,0,064,2011-11-14,11142,Monday,3,11,2011,,,,,1,0,0
STORE_1_064,STORE_1,291,0,064,2011-11-15,11142,Tuesday,4,11,2011,,,,,1,0,1
STORE_1_064,STORE_1,292,0,064,2011-11-16,11142,Wednesday,5,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,293,2,064,2011-11-17,11142,Thursday,6,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,294,0,064,2011-11-18,11142,Friday,7,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,295,1,064,2011-11-19,11143,Saturday,1,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,296,2,064,2011-11-20,11143,Sunday,2,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,297,0,064,2011-11-21,11143,Monday,3,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,298,0,064,2011-11-22,11143,Tuesday,4,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,299,0,064,2011-11-23,11143,Wednesday,5,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,300,0,064,2011-11-24,11143,Thursday,6,11,2011,Thanksgiving,National,,,0,0,0
STORE_1_064,STORE_1,301,1,064,2011-11-25,11143,Friday,7,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,302,0,064,2011-11-26,11144,Saturday,1,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,303,0,064,2011-11-27,11144,Sunday,2,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,304,0,064,2011-11-28,11144,Monday,3,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,305,0,064,2011-11-29,11144,Tuesday,4,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,306,1,064,2011-11-30,11144,Wednesday,5,11,2011,,,,,0,0,0
STORE_1_064,STORE_1,307,1,064,2011-12-01,11144,Thursday,6,12,2011,,,,,0,1,1
STORE_1_064,STORE_1,308,0,064,2011-12-02,11144,Friday,7,12,2011,,,,,1,1,0
STORE_1_064,STORE_1,309,0,064,2011-12-03,11145,Saturday,1,12,2011,,,,,1,1,1
STORE_1_064,STORE_1,310,0,064,2011-12-04,11145,Sunday,2,12,2011,,,,,0,1,0
STORE_1_064,STORE_1,311,0,064,2011-12-05,11145,Monday,3,12,2011,,,,,1,1,1
STORE_1_064,STORE_1,312,0,064,2011-12-06,11145,Tuesday,4,12,2011,,,,,1,1,1
STORE_1_064,STORE_1,313,0,064,2011-12-07,11145,Wednesday,5,12,2011,,,,,0,1,1
STORE_1_064,STORE_1,314,0,064,2011-12-08,11145,Thursday,6,12,2011,,,,,1,1,0
STORE_1_064,STORE_1,315,0,064,2011-12-09,11145,Friday,7,12,2011,,,,,1,1,1
STORE_1_064,STORE_1,316,0,064,2011-12-10,11146,Saturday,1,12,2011,,,,,0,1,0
STORE_1_064,STORE_1,317,0,064,2011-12-11,11146,Sunday,2,12,2011,,,,,1,0,1
STORE_1_064,STORE_1,318,0,064,2011-12-12,11146,Monday,3,12,2011,,,,,1,0,1
STORE_1_064,STORE_1,319,0,064,2011-12-13,11146,Tuesday,4,12,2011,,,,,0,0,1
STORE_1_064,STORE_1,320,0,064,2011-12-14,11146,Wednesday,5,12,2011,,,,,1,0,0
STORE_1_064,STORE_1,321,1,064,2011-12-15,11146,Thursday,6,12,2011,,,,,1,0,1
STORE_1_064,STORE_1,322,0,064,2011-12-16,11146,Friday,7,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,323,1,064,2011-12-17,11147,Saturday,1,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,324,0,064,2011-12-18,11147,Sunday,2,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,325,1,064,2011-12-19,11147,Monday,3,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,326,0,064,2011-12-20,11147,Tuesday,4,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,327,0,064,2011-12-21,11147,Wednesday,5,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,328,0,064,2011-12-22,11147,Thursday,6,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,329,0,064,2011-12-23,11147,Friday,7,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,330,0,064,2011-12-24,11148,Saturday,1,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,331,0,064,2011-12-25,11148,Sunday,2,12,2011,Christmas,National,,,0,0,0
STORE_1_064,STORE_1,332,0,064,2011-12-26,11148,Monday,3,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,333,0,064,2011-12-27,11148,Tuesday,4,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,334,0,064,2011-12-28,11148,Wednesday,5,12,2011,Chanukah End,Religious,,,0,0,0
STORE_1_064,STORE_1,335,0,064,2011-12-29,11148,Thursday,6,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,336,0,064,2011-12-30,11148,Friday,7,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,337,0,064,2011-12-31,11149,Saturday,1,12,2011,,,,,0,0,0
STORE_1_064,STORE_1,338,0,064,2012-01-01,11149,Sunday,2,1,2012,NewYear,National,,,0,1,1
STORE_1_064,STORE_1,339,0,064,2012-01-02,11149,Monday,3,1,2012,,,,,1,1,0
STORE_1_064,STORE_1,340,0,064,2012-01-03,11149,Tuesday,4,1,2012,,,,,1,1,1
STORE_1_064,STORE_1,341,0,064,2012-01-04,11149,Wednesday,5,1,2012,,,,,0,1,0
STORE_1_064,STORE_1,342,0,064,2012-01-05,11149,Thursday,6,1,2012,,,,,1,1,1
STORE_1_064,STORE_1,343,0,064,2012-01-06,11149,Friday,7,1,2012,,,,,1,1,1
STORE_1_064,STORE_1,344,0,064,2012-01-07,11150,Saturday,1,1,2012,OrthodoxChristmas,Religious,,,0,1,1
STORE_1_064,STORE_1,345,1,064,2012-01-08,11150,Sunday,2,1,2012,,,,,1,1,0
STORE_1_064,STORE_1,346,0,064,2012-01-09,11150,Monday,3,1,2012,,,,,1,1,1
STORE_1_064,STORE_1,347,0,064,2012-01-10,11150,Tuesday,4,1,2012,,,,,0,1,0
STORE_1_064,STORE_1,348,1,064,2012-01-11,11150,Wednesday,5,1,2012,,,,,1,0,1
STORE_1_064,STORE_1,349,0,064,2012-01-12,11150,Thursday,6,1,2012,,,,,1,0,1
STORE_1_064,STORE_1,350,0,064,2012-01-13,11150,Friday,7,1,2012,,,,,0,0,1
STORE_1_064,STORE_1,351,0,064,2012-01-14,11151,Saturday,1,1,2012,,,,,1,0,0
STORE_1_064,STORE_1,352,0,064,2012-01-15,11151,Sunday,2,1,2012,,,,,1,0,1
STORE_1_064,STORE_1,353,0,064,2012-01-16,11151,Monday,3,1,2012,MartinLutherKingDay,National,,,0,0,0
STORE_1_064,STORE_1,354,0,064,2012-01-17,11151,Tuesday,4,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,355,0,064,2012-01-18,11151,Wednesday,5,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,356,0,064,2012-01-19,11151,Thursday,6,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,357,0,064,2012-01-20,11151,Friday,7,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,358,0,064,2012-01-21,11152,Saturday,1,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,359,0,064,2012-01-22,11152,Sunday,2,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,360,0,064,2012-01-23,11152,Monday,3,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,361,2,064,2012-01-24,11152,Tuesday,4,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,362,0,064,2012-01-25,11152,Wednesday,5,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,363,0,064,2012-01-26,11152,Thursday,6,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,364,0,064,2012-01-27,11152,Friday,7,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,365,1,064,2012-01-28,11201,Saturday,1,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,366,0,064,2012-01-29,11201,Sunday,2,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,367,0,064,2012-01-30,11201,Monday,3,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,368,0,064,2012-01-31,11201,Tuesday,4,1,2012,,,,,0,0,0
STORE_1_064,STORE_1,369,0,064,2012-02-01,11201,Wednesday,5,2,2012,,,,,0,1,1
STORE_1_064,STORE_1,370,0,064,2012-02-02,11201,Thursday,6,2,2012,,,,,1,1,0
STORE_1_064,STORE_1,371,0,064,2012-02-03,11201,Friday,7,2,2012,,,,,1,1,1
STORE_1_064,STORE_1,372,0,064,2012-02-04,11202,Saturday,1,2,2012,,,,,0,1,0
STORE_1_064,STORE_1,373,0,064,2012-02-05,11202,Sunday,2,2,2012,SuperBowl,Sporting,,,1,1,1
STORE_1_064,STORE_1,374,1,064,2012-02-06,11202,Monday,3,2,2012,,,,,1,1,1
STORE_1_064,STORE_1,375,0,064,2012-02-07,11202,Tuesday,4,2,2012,,,,,0,1,1
STORE_1_064,STORE_1,376,0,064,2012-02-08,11202,Wednesday,5,2,2012,,,,,1,1,0
STORE_1_064,STORE_1,377,0,064,2012-02-09,11202,Thursday,6,2,2012,,,,,1,1,1
STORE_1_064,STORE_1,378,0,064,2012-02-10,11202,Friday,7,2,2012,,,,,0,1,0
STORE_1_064,STORE_1,379,0,064,2012-02-11,11203,Saturday,1,2,2012,,,,,1,0,1
STORE_1_064,STORE_1,380,1,064,2012-02-12,11203,Sunday,2,2,2012,,,,,1,0,1
STORE_1_064,STORE_1,381,0,064,2012-02-13,11203,Monday,3,2,2012,,,,,0,0,1
STORE_1_064,STORE_1,382,0,064,2012-02-14,11203,Tuesday,4,2,2012,ValentinesDay,Cultural,,,1,0,0
STORE_1_064,STORE_1,383,0,064,2012-02-15,11203,Wednesday,5,2,2012,,,,,1,0,1
STORE_1_064,STORE_1,384,0,064,2012-02-16,11203,Thursday,6,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,385,0,064,2012-02-17,11203,Friday,7,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,386,0,064,2012-02-18,11204,Saturday,1,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,387,0,064,2012-02-19,11204,Sunday,2,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,388,0,064,2012-02-20,11204,Monday,3,2,2012,PresidentsDay,National,,,0,0,0
STORE_1_064,STORE_1,389,0,064,2012-02-21,11204,Tuesday,4,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,390,0,064,2012-02-22,11204,Wednesday,5,2,2012,LentStart,Religious,,,0,0,0
STORE_1_064,STORE_1,391,0,064,2012-02-23,11204,Thursday,6,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,392,0,064,2012-02-24,11204,Friday,7,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,393,0,064,2012-02-25,11205,Saturday,1,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,394,0,064,2012-02-26,11205,Sunday,2,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,395,0,064,2012-02-27,11205,Monday,3,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,396,0,064,2012-02-28,11205,Tuesday,4,2,2012,,,,,0,0,0
STORE_1_064,STORE_1,397,0,064,2012-02-29,11205,Wednesday,5,2,2012,LentWeek2,Religious,,,0,0,0
STORE_1_064,STORE_1,398,0,064,2012-03-01,11205,Thursday,6,3,2012,,,,,0,1,1
STORE_1_064,STORE_1,399,0,064,2012-03-02,11205,Friday,7,3,2012,,,,,1,1,0
STORE_1_064,STORE_1,400,0,064,2012-03-03,11206,Saturday,1,3,2012,,,,,1,1,1
STORE_1_064,STORE_1,401,0,064,2012-03-04,11206,Sunday,2,3,2012,,,,,0,1,0
STORE_1_064,STORE_1,402,0,064,2012-03-05,11206,Monday,3,3,2012,,,,,1,1,1
STORE_1_064,STORE_1,403,1,064,2012-03-06,11206,Tuesday,4,3,2012,,,,,1,1,1
STORE_1_064,STORE_1,404,0,064,2012-03-07,11206,Wednesday,5,3,2012,,,,,0,1,1
STORE_1_064,STORE_1,405,1,064,2012-03-08,11206,Thursday,6,3,2012,Purim End,Religious,,,1,1,0
STORE_1_064,STORE_1,406,1,064,2012-03-09,11206,Friday,7,3,2012,,,,,1,1,1
STORE_1_064,STORE_1,407,1,064,2012-03-10,11207,Saturday,1,3,2012,,,,,0,1,0
STORE_1_064,STORE_1,408,0,064,2012-03-11,11207,Sunday,2,3,2012,,,,,1,0,1
STORE_1_064,STORE_1,409,0,064,2012-03-12,11207,Monday,3,3,2012,,,,,1,0,1
STORE_1_064,STORE_1,410,1,064,2012-03-13,11207,Tuesday,4,3,2012,,,,,0,0,1
STORE_1_064,STORE_1,411,0,064,2012-03-14,11207,Wednesday,5,3,2012,,,,,1,0,0
STORE_1_064,STORE_1,412,0,064,2012-03-15,11207,Thursday,6,3,2012,,,,,1,0,1
STORE_1_064,STORE_1,413,0,064,2012-03-16,11207,Friday,7,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,414,2,064,2012-03-17,11208,Saturday,1,3,2012,StPatricksDay,Cultural,,,0,0,0
STORE_1_064,STORE_1,415,0,064,2012-03-18,11208,Sunday,2,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,416,0,064,2012-03-19,11208,Monday,3,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,417,0,064,2012-03-20,11208,Tuesday,4,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,418,1,064,2012-03-21,11208,Wednesday,5,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,419,0,064,2012-03-22,11208,Thursday,6,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,420,0,064,2012-03-23,11208,Friday,7,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,421,0,064,2012-03-24,11209,Saturday,1,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,422,0,064,2012-03-25,11209,Sunday,2,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,423,0,064,2012-03-26,11209,Monday,3,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,424,0,064,2012-03-27,11209,Tuesday,4,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,425,0,064,2012-03-28,11209,Wednesday,5,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,426,0,064,2012-03-29,11209,Thursday,6,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,427,0,064,2012-03-30,11209,Friday,7,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,428,1,064,2012-03-31,11210,Saturday,1,3,2012,,,,,0,0,0
STORE_1_064,STORE_1,429,0,064,2012-04-01,11210,Sunday,2,4,2012,,,,,0,1,1
STORE_1_064,STORE_1,430,0,064,2012-04-02,11210,Monday,3,4,2012,,,,,1,1,0
STORE_1_064,STORE_1,431,0,064,2012-04-03,11210,Tuesday,4,4,2012,,,,,1,1,1
STORE_1_064,STORE_1,432,1,064,2012-04-04,11210,Wednesday,5,4,2012,,,,,0,1,0
STORE_1_064,STORE_1,433,0,064,2012-04-05,11210,Thursday,6,4,2012,,,,,1,1,1
STORE_1_064,STORE_1,434,0,064,2012-04-06,11210,Friday,7,4,2012,,,,,1,1,1
STORE_1_064,STORE_1,435,0,064,2012-04-07,11211,Saturday,1,4,2012,,,,,0,1,1
STORE_1_064,STORE_1,436,0,064,2012-04-08,11211,Sunday,2,4,2012,Easter,Cultural,,,1,1,0
STORE_1_064,STORE_1,437,0,064,2012-04-09,11211,Monday,3,4,2012,,,,,1,1,1
STORE_1_064,STORE_1,438,0,064,2012-04-10,11211,Tuesday,4,4,2012,,,,,0,1,0
STORE_1_064,STORE_1,439,0,064,2012-04-11,11211,Wednesday,5,4,2012,,,,,1,0,1
STORE_1_064,STORE_1,440,0,064,2012-04-12,11211,Thursday,6,4,2012,,,,,1,0,1
STORE_1_064,STORE_1,441,0,064,2012-04-13,11211,Friday,7,4,2012,,,,,0,0,1
STORE_1_064,STORE_1,442,0,064,2012-04-14,11212,Saturday,1,4,2012,Pesach End,Religious,,,1,0,0
STORE_1_064,STORE_1,443,0,064,2012-04-15,11212,Sunday,2,4,2012,OrthodoxEaster,Religious,,,1,0,1
STORE_1_064,STORE_1,444,0,064,2012-04-16,11212,Monday,3,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,445,1,064,2012-04-17,11212,Tuesday,4,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,446,0,064,2012-04-18,11212,Wednesday,5,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,447,0,064,2012-04-19,11212,Thursday,6,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,448,0,064,2012-04-20,11212,Friday,7,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,449,0,064,2012-04-21,11213,Saturday,1,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,450,0,064,2012-04-22,11213,Sunday,2,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,451,0,064,2012-04-23,11213,Monday,3,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,452,0,064,2012-04-24,11213,Tuesday,4,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,453,0,064,2012-04-25,11213,Wednesday,5,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,454,0,064,2012-04-26,11213,Thursday,6,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,455,0,064,2012-04-27,11213,Friday,7,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,456,0,064,2012-04-28,11214,Saturday,1,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,457,0,064,2012-04-29,11214,Sunday,2,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,458,0,064,2012-04-30,11214,Monday,3,4,2012,,,,,0,0,0
STORE_1_064,STORE_1,459,0,064,2012-05-01,11214,Tuesday,4,5,2012,,,,,0,1,1
STORE_1_064,STORE_1,460,0,064,2012-05-02,11214,Wednesday,5,5,2012,,,,,1,1,0
STORE_1_064,STORE_1,461,0,064,2012-05-03,11214,Thursday,6,5,2012,,,,,1,1,1
STORE_1_064,STORE_1,462,0,064,2012-05-04,11214,Friday,7,5,2012,,,,,0,1,0
STORE_1_064,STORE_1,463,0,064,2012-05-05,11215,Saturday,1,5,2012,Cinco De Mayo,Cultural,,,1,1,1
STORE_1_064,STORE_1,464,0,064,2012-05-06,11215,Sunday,2,5,2012,,,,,1,1,1
STORE_1_064,STORE_1,465,0,064,2012-05-07,11215,Monday,3,5,2012,,,,,0,1,1
STORE_1_064,STORE_1,466,0,064,2012-05-08,11215,Tuesday,4,5,2012,,,,,1,1,0
STORE_1_064,STORE_1,467,0,064,2012-05-09,11215,Wednesday,5,5,2012,,,,,1,1,1
STORE_1_064,STORE_1,468,0,064,2012-05-10,11215,Thursday,6,5,2012,,,,,0,1,0
STORE_1_064,STORE_1,469,0,064,2012-05-11,11215,Friday,7,5,2012,,,,,1,0,1
STORE_1_064,STORE_1,470,0,064,2012-05-12,11216,Saturday,1,5,2012,,,,,1,0,1
STORE_1_064,STORE_1,471,0,064,2012-05-13,11216,Sunday,2,5,2012,Mother's day,Cultural,,,0,0,1
STORE_1_064,STORE_1,472,0,064,2012-05-14,11216,Monday,3,5,2012,,,,,1,0,0
STORE_1_064,STORE_1,473,0,064,2012-05-15,11216,Tuesday,4,5,2012,,,,,1,0,1
STORE_1_064,STORE_1,474,0,064,2012-05-16,11216,Wednesday,5,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,475,0,064,2012-05-17,11216,Thursday,6,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,476,0,064,2012-05-18,11216,Friday,7,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,477,0,064,2012-05-19,11217,Saturday,1,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,478,0,064,2012-05-20,11217,Sunday,2,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,479,0,064,2012-05-21,11217,Monday,3,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,480,0,064,2012-05-22,11217,Tuesday,4,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,481,0,064,2012-05-23,11217,Wednesday,5,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,482,0,064,2012-05-24,11217,Thursday,6,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,483,1,064,2012-05-25,11217,Friday,7,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,484,0,064,2012-05-26,11218,Saturday,1,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,485,0,064,2012-05-27,11218,Sunday,2,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,486,0,064,2012-05-28,11218,Monday,3,5,2012,MemorialDay,National,,,0,0,0
STORE_1_064,STORE_1,487,0,064,2012-05-29,11218,Tuesday,4,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,488,0,064,2012-05-30,11218,Wednesday,5,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,489,0,064,2012-05-31,11218,Thursday,6,5,2012,,,,,0,0,0
STORE_1_064,STORE_1,490,0,064,2012-06-01,11218,Friday,7,6,2012,,,,,0,1,1
STORE_1_064,STORE_1,491,0,064,2012-06-02,11219,Saturday,1,6,2012,,,,,1,1,0
STORE_1_064,STORE_1,492,0,064,2012-06-03,11219,Sunday,2,6,2012,,,,,1,1,1
STORE_1_064,STORE_1,493,2,064,2012-06-04,11219,Monday,3,6,2012,,,,,0,1,0
STORE_1_064,STORE_1,494,0,064,2012-06-05,11219,Tuesday,4,6,2012,,,,,1,1,1
STORE_1_064,STORE_1,495,0,064,2012-06-06,11219,Wednesday,5,6,2012,,,,,1,1,1
STORE_1_064,STORE_1,496,0,064,2012-06-07,11219,Thursday,6,6,2012,,,,,0,1,1
STORE_1_064,STORE_1,497,0,064,2012-06-08,11219,Friday,7,6,2012,,,,,1,1,0
STORE_1_064,STORE_1,498,0,064,2012-06-09,11220,Saturday,1,6,2012,,,,,1,1,1
STORE_1_064,STORE_1,499,0,064,2012-06-10,11220,Sunday,2,6,2012,,,,,0,1,0
STORE_1_064,STORE_1,500,0,064,2012-06-11,11220,Monday,3,6,2012,,,,,1,0,1
STORE_1_064,STORE_1,501,0,064,2012-06-12,11220,Tuesday,4,6,2012,NBAFinalsStart,Sporting,,,1,0,1
STORE_1_064,STORE_1,502,0,064,2012-06-13,11220,Wednesday,5,6,2012,,,,,0,0,1
STORE_1_064,STORE_1,503,1,064,2012-06-14,11220,Thursday,6,6,2012,,,,,1,0,0
STORE_1_064,STORE_1,504,0,064,2012-06-15,11220,Friday,7,6,2012,,,,,1,0,1
STORE_1_064,STORE_1,505,1,064,2012-06-16,11221,Saturday,1,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,506,0,064,2012-06-17,11221,Sunday,2,6,2012,Father's day,Cultural,,,0,0,0
STORE_1_064,STORE_1,507,0,064,2012-06-18,11221,Monday,3,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,508,0,064,2012-06-19,11221,Tuesday,4,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,509,1,064,2012-06-20,11221,Wednesday,5,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,510,0,064,2012-06-21,11221,Thursday,6,6,2012,NBAFinalsEnd,Sporting,,,0,0,0
STORE_1_064,STORE_1,511,0,064,2012-06-22,11221,Friday,7,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,512,0,064,2012-06-23,11222,Saturday,1,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,513,0,064,2012-06-24,11222,Sunday,2,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,514,0,064,2012-06-25,11222,Monday,3,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,515,0,064,2012-06-26,11222,Tuesday,4,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,516,0,064,2012-06-27,11222,Wednesday,5,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,517,0,064,2012-06-28,11222,Thursday,6,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,518,0,064,2012-06-29,11222,Friday,7,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,519,0,064,2012-06-30,11223,Saturday,1,6,2012,,,,,0,0,0
STORE_1_064,STORE_1,520,0,064,2012-07-01,11223,Sunday,2,7,2012,,,,,0,1,1
STORE_1_064,STORE_1,521,0,064,2012-07-02,11223,Monday,3,7,2012,,,,,1,1,0
STORE_1_064,STORE_1,522,0,064,2012-07-03,11223,Tuesday,4,7,2012,,,,,1,1,1
STORE_1_064,STORE_1,523,0,064,2012-07-04,11223,Wednesday,5,7,2012,IndependenceDay,National,,,0,1,0
